;Num_Acc;id_vehicule;num_veh;catu;grav;catv;;obsm;dep;com;adr;lat;long;;voie;v1;v2;vosp;vma
124339;2,02E+11;138 202 561;A01;1;4;34;;0;75;75106;RUE DU FOUR;48,852662;2,333707;;RUE DU FOUR;0.0;;0;50
124340;2,02E+11;138 202 558;A01;3;3;7;;1;75;75106;RUE NOTRE DAME DES CHAMPS;48,84076;2,334443;;RUE NOTRE DAME DES CHAMPS;0.0;;0;50
124341;2,02E+11;138 202 558;A01;1;1;7;;1;75;75106;RUE NOTRE DAME DES CHAMPS;48,84076;2,334443;;RUE NOTRE DAME DES CHAMPS;0.0;;0;50
124342;2,02E+11;138 202 556;B01;1;4;1;;2;75;75106;RUE DE RENNES;48,84531;2,325275;;RUE DE RENNES;0.0;;1;50
124343;2,02E+11;138 202 557;A01;1;1;7;;2;75;75106;RUE DE RENNES;48,84531;2,325275;;RUE DE RENNES;0.0;;1;50
124344;2,02E+11;138 202 554;B01;1;4;30;;2;75;75105;BOULEVARD SAINT GERMAIN;48,849975;2,34903;;BOULEVARD SAINT GERMAIN;0.0;;0;50
124345;2,02E+11;138 202 555;A01;1;1;7;;2;75;75105;BOULEVARD SAINT GERMAIN;48,849975;2,34903;;BOULEVARD SAINT GERMAIN;0.0;;0;50
124348;2,02E+11;138 202 553;Z01;3;4;7;;1;75;75106;RUE VAVIN;48,843986;2,330612;;RUE VAVIN;0.0;;0;50
124349;2,02E+11;138 202 551;A01;3;4;50;;1;75;75106;RUE DU CHERCHE MIDI;48,849283;2,325945;;RUE DU CHERCHE MIDI;0.0;;2;50
124350;2,02E+11;138 202 551;A01;1;1;50;;1;75;75106;RUE DU CHERCHE MIDI;48,849283;2,325945;;RUE DU CHERCHE MIDI;0.0;;2;50
124351;2,02E+11;138 202 548;Z01;3;4;10;;1;75;75106;RUE DE SEINE;48,855274;2,336792;;RUE DE SEINE;0.0;;0;30
124352;2,02E+11;138 202 545;B01;1;1;10;;2;75;75106;RUE DE VAUGIRARD;48,848181;2,330842;;RUE DE VAUGIRARD;0.0;;0;50
124353;2,02E+11;138 202 546;A01;1;4;50;;2;75;75106;RUE DE VAUGIRARD;48,848181;2,330842;;RUE DE VAUGIRARD;0.0;;0;50
124356;2,02E+11;138 202 542;A01;1;1;7;;2;75;75106;AVENUE DE L OBSERVATOIRE;48,840122;2,336631;;AVENUE DE L OBSERVATOIRE;0.0;;0;30
124357;2,02E+11;138 202 543;B01;1;4;33;;2;75;75106;AVENUE DE L OBSERVATOIRE;48,840122;2,336631;;AVENUE DE L OBSERVATOIRE;0.0;;0;30
124358;2,02E+11;138 202 540;A01;1;3;30;;0;75;75106;BOULEVARD DU MONTPARNASSE;48,840909;2,333079;;BOULEVARD DU MONTPARNASSE;0.0;;0;50
124359;2,02E+11;138 202 536;A01;1;1;7;;2;75;75120;AVENUE DE LA PORTE DES LILAS;48,877571;2,407943;;AVENUE DE LA PORTE DES LILAS;0.0;;0;50
124360;2,02E+11;138 202 537;B01;1;4;33;;2;75;75120;AVENUE DE LA PORTE DES LILAS;48,877571;2,407943;;AVENUE DE LA PORTE DES LILAS;0.0;;0;50
124361;2,02E+11;138 202 532;A01;1;4;1;;2;75;75120;RUE DE MENILMONTANT;48,868305;2,388171;;RUE DE MENILMONTANT;0.0;;0;50
124362;2,02E+11;138 202 534;B01;1;1;7;;2;75;75120;RUE DE MENILMONTANT;48,868305;2,388171;;RUE DE MENILMONTANT;0.0;;0;50
124368;2,02E+11;138 202 527;B01;3;4;33;;1;75;75120;RUE D AVRON;48,853336;2,409682;;RUE D AVRON;0.0;;0;50
124369;2,02E+11;138 202 527;B01;3;1;33;;1;75;75120;RUE D AVRON;48,853336;2,409682;;RUE D AVRON;0.0;;0;50
124370;2,02E+11;138 202 527;B01;1;4;33;;1;75;75120;RUE D AVRON;48,853336;2,409682;;RUE D AVRON;0.0;;0;50
124371;2,02E+11;138 202 529;A01;1;4;31;;2;75;75120;RUE D AVRON;48,853336;2,409682;;RUE D AVRON;0.0;;0;50
124372;2,02E+11;138 202 524;A01;1;1;50;;0;75;75120;BOULEVARD DAVOUT;48,847919;2,411496;;BOULEVARD DAVOUT;0.0;;1;50
124373;2,02E+11;138 202 524;A01;2;4;50;;0;75;75120;BOULEVARD DAVOUT;48,847919;2,411496;;BOULEVARD DAVOUT;0.0;;1;50
124374;2,02E+11;138 202 522;A01;3;1;30;;1;75;75120;RUE DE GUEBRIANT;48,873372;2,410239;;RUE DE GUEBRIANT;0.0;;0;50
124375;2,02E+11;138 202 522;A01;1;1;30;;1;75;75120;RUE DE GUEBRIANT;48,873372;2,410239;;RUE DE GUEBRIANT;0.0;;0;50
124376;2,02E+11;138 202 522;A01;3;4;30;;1;75;75120;RUE DE GUEBRIANT;48,873372;2,410239;;RUE DE GUEBRIANT;0.0;;0;50
124380;2,02E+11;138 202 517;B01;1;4;50;;2;75;75120;RUE DES PYRENEES;48,856195;2,40492;;RUE DES PYRENEES;0.0;;0;50
124381;2,02E+11;138 202 519;A01;1;1;7;;2;75;75120;RUE DES PYRENEES;48,856195;2,40492;;RUE DES PYRENEES;0.0;;0;50
124382;2,02E+11;138 202 511;A01;2;4;7;;2;75;75120;RUE DES DOCTEURS DEJERINE;48,854642;2,412083;;RUE DES DOCTEURS DEJERINE;0.0;;0;50
124383;2,02E+11;138 202 511;A01;1;4;7;;2;75;75120;RUE DES DOCTEURS DEJERINE;48,854642;2,412083;;RUE DES DOCTEURS DEJERINE;0.0;;0;50
124384;2,02E+11;138 202 513;B01;1;4;7;;2;75;75120;RUE DES DOCTEURS DEJERINE;48,854642;2,412083;;RUE DES DOCTEURS DEJERINE;0.0;;0;50
124385;2,02E+11;138 202 508;A01;1;4;33;;0;75;75120;RUE BELGRAND;48,864843;2,400181;;RUE BELGRAND;0.0;;0;50
124389;2,02E+11;138 202 506;A01;3;4;7;;1;75;75120;BOULEVARD DAVOUT;48,863727;2,408657;;BOULEVARD DAVOUT;0.0;;0;50
124390;2,02E+11;138 202 506;A01;1;1;7;;1;75;75120;BOULEVARD DAVOUT;48,863727;2,408657;;BOULEVARD DAVOUT;0.0;;0;50
124392;2,02E+11;138 202 502;A01;1;4;30;;2;75;75120;COURS DE VINCENNES;48,847548;2,406325;;COURS DE VINCENNES;0.0;;0;50
124393;2,02E+11;138 202 499;B01;1;4;33;;2;75;75120;AVENUE DU PROFESSEUR ANDRE LEMIERE;48,854341;2,415341;;AVENUE DU PROFESSEUR ANDRE LEMIERE;0.0;;0;50
124394;2,02E+11;138 202 500;A01;1;1;7;;2;75;75120;AVENUE DU PROFESSEUR ANDRE LEMIERE;48,854341;2,415341;;AVENUE DU PROFESSEUR ANDRE LEMIERE;0.0;;0;50
124397;2,02E+11;138 202 495;B01;2;1;7;;2;75;75112;AVENUE DE SAINT MANDE;48,844924;2,403017;;AVENUE DE SAINT MANDE;0.0;;0;50
124398;2,02E+11;138 202 495;B01;1;1;7;;2;75;75112;AVENUE DE SAINT MANDE;48,844924;2,403017;;AVENUE DE SAINT MANDE;0.0;;0;50
124399;2,02E+11;138 202 495;B01;2;1;7;;2;75;75112;AVENUE DE SAINT MANDE;48,844924;2,403017;;AVENUE DE SAINT MANDE;0.0;;0;50
124400;2,02E+11;138 202 495;B01;2;1;7;;2;75;75112;AVENUE DE SAINT MANDE;48,844924;2,403017;;AVENUE DE SAINT MANDE;0.0;;0;50
124401;2,02E+11;138 202 496;A01;1;4;32;;2;75;75112;AVENUE DE SAINT MANDE;48,844924;2,403017;;AVENUE DE SAINT MANDE;0.0;;0;50
124404;2,02E+11;138 202 493;A01;1;1;7;;1;75;75120;RUE BELGRAND;48,864683;2,404158;;RUE PELLEPORT;0.0;;0;50
124405;2,02E+11;138 202 493;A01;3;4;7;;1;75;75120;RUE BELGRAND;48,864683;2,404158;;RUE PELLEPORT;0.0;;0;50
124411;2,02E+11;138 202 487;A01;1;4;2;;2;75;75120;PLACE DE LA PORTE DE MONTREUIL;48,854571;2,413414;;PLACE DE LA PORTE DE MONTREUIL;0.0;;0;30
124414;2,02E+11;138 202 483;A01;1;4;7;;2;75;75120;BOULEVARD DAVOUT;48,853539;2,410783;;BOULEVARD DAVOUT;0.0;;0;50
124415;2,02E+11;138 202 485;B01;1;1;7;;2;75;75120;BOULEVARD DAVOUT;48,853539;2,410783;;BOULEVARD DAVOUT;0.0;;0;50
124418;2,02E+11;138 202 481;A01;3;4;7;;1;75;75120;RUE DE BELLEVILLE;48,876053;2,402861;;RUE DE BELLEVILLE;0.0;;0;50
124419;2,02E+11;138 202 481;A01;1;1;7;;1;75;75120;RUE DE BELLEVILLE;48,876053;2,402861;;RUE DE BELLEVILLE;0.0;;0;50
124420;2,02E+11;138 202 476;A01;1;1;7;;2;75;75119;AVENUE CORENTIN CARIOU;48,898178;2,385991;;AVENUE CORENTIN CARIOU;0.0;;1;50
124421;2,02E+11;138 202 476;A01;2;1;7;;2;75;75119;AVENUE CORENTIN CARIOU;48,898178;2,385991;;AVENUE CORENTIN CARIOU;0.0;;1;50
124422;2,02E+11;138 202 478;B01;1;4;1;;2;75;75119;AVENUE CORENTIN CARIOU;48,898178;2,385991;;AVENUE CORENTIN CARIOU;0.0;;1;50
124423;2,02E+11;138 202 475;A01;3;4;30;;1;75;75119;AVENUE DE FLANDRE;48,888379;2,374156;;AVENUE DE FLANDRE;0.0;;0;50
124424;2,02E+11;138 202 475;A01;1;1;30;;1;75;75119;AVENUE DE FLANDRE;48,888379;2,374156;;AVENUE DE FLANDRE;0.0;;0;50
124427;2,02E+11;138 202 472;B01;1;1;7;;2;75;75119;RUE D AUBERVILLIERS;48,897614;2,37111;;RUE D AUBERVILLIERS;0.0;;3;50
124428;2,02E+11;138 202 473;A01;1;4;43;;2;75;75119;RUE D AUBERVILLIERS;48,897614;2,37111;;RUE D AUBERVILLIERS;0.0;;3;50
124433;2,02E+11;138 202 467;A01;1;1;7;;2;75;75119;AVENUE JEAN JAURES;48,887226;2,387165;;AVENUE JEAN JAURES;0.0;;0;50
124434;2,02E+11;138 202 469;B01;1;4;33;;2;75;75119;AVENUE JEAN JAURES;48,887226;2,387165;;AVENUE JEAN JAURES;0.0;;0;50
124435;2,02E+11;138 202 463;B01;1;1;7;;2;75;75119;RUE MANIN;48,884022;2,390483;;RUE MANIN;0.0;;0;30
124436;2,02E+11;138 202 465;A01;1;4;31;;2;75;75119;RUE MANIN;48,884022;2,390483;;RUE MANIN;0.0;;0;30
124439;2,02E+11;138 202 462;A01;3;4;1;;1;75;75119;QUAI DE LA MARNE;48,889646;2,382605;;QUAI DE LA MARNE;0.0;;1;20
124440;2,02E+11;138 202 462;A01;1;4;1;;1;75;75119;QUAI DE LA MARNE;48,889646;2,382605;;QUAI DE LA MARNE;0.0;;1;20
124443;2,02E+11;138 202 459;B01;1;4;30;;2;75;75119;AVENUE DE FLANDRE;48,887073;2,372167;;AVENUE DE FLANDRE;0.0;;3;50
124444;2,02E+11;138 202 460;A01;1;1;7;;2;75;75119;AVENUE DE FLANDRE;48,887073;2,372167;;AVENUE DE FLANDRE;0.0;;3;50
124447;2,02E+11;138 202 457;A01;1;4;7;;2;75;75119;PLACE DU COLONEL FABIEN;48,878018;2,370691;;PLACE DU COLONEL FABIEN;0.0;;0;50
124449;2,02E+11;138 202 453;A01;1;4;34;;0;75;75119;AVENUE JEAN JAURES;48,887129;2,386782;;AVENUE JEAN JAURES;0.0;;0;50
124450;2,02E+11;138 202 450;A01;1;4;30;;2;75;75119;AVENUE JEAN JAURES;48,885248;2,379897;;AVENUE JEAN JAURES;0.0;;0;30
124451;2,02E+11;138 202 452;B01;1;1;10;;2;75;75119;AVENUE JEAN JAURES;48,885248;2,379897;;AVENUE JEAN JAURES;0.0;;0;30
124455;2,02E+11;138 202 444;C01;1;4;10;;2;75;75119;RUE MANIN;48,883081;2,386137;;RUE MANIN;0.0;;0;50
124456;2,02E+11;138 202 446;B01;1;1;7;;2;75;75119;RUE MANIN;48,883081;2,386137;;RUE MANIN;0.0;;0;50
124457;2,02E+11;138 202 448;A01;1;1;7;;2;75;75119;RUE MANIN;48,883081;2,386137;;RUE MANIN;0.0;;0;50
124458;2,02E+11;138 202 441;A01;1;4;1;;2;75;75119;AVENUE DE FLANDRE;48,885419;2,370556;;AVENUE DE FLANDRE;0.0;;3;50
124459;2,02E+11;138 202 440;A01;3;4;7;;1;75;75119;RUE BOTZARIS;48,879523;2,38854;;RUE BOTZARIS;0.0;;0;30
124460;2,02E+11;138 202 440;A01;1;1;7;;1;75;75119;RUE BOTZARIS;48,879523;2,38854;;RUE BOTZARIS;0.0;;0;30
124461;2,02E+11;138 202 438;B01;1;1;32;;2;75;75119;AVENUE JEAN JAURES;48,887097;2,386567;;AVENUE JEAN JAURES;0.0;;0;50
124462;2,02E+11;138 202 438;B01;2;4;32;;2;75;75119;AVENUE JEAN JAURES;48,887097;2,386567;;AVENUE JEAN JAURES;0.0;;0;50
124463;2,02E+11;138 202 439;A01;1;1;7;;2;75;75119;AVENUE JEAN JAURES;48,887097;2,386567;;AVENUE JEAN JAURES;0.0;;0;50
124464;2,02E+11;138 202 437;Z01;3;4;43;;1;75;75119;RUE MANIN;48,884754;2,392227;;RUE MANIN;0.0;;0;50
124465;2,02E+11;138 202 436;A01;3;4;1;;1;75;75119;QUAI DE LA MARNE;48,89013;2,383566;;QUAI DE LA MARNE;0.0;;1;30
124466;2,02E+11;138 202 436;A01;1;1;1;;1;75;75119;QUAI DE LA MARNE;48,89013;2,383566;;QUAI DE LA MARNE;0.0;;1;30
124467;2,02E+11;138 202 433;A01;1;1;7;;2;75;75119;RUE GASTON TESSIER;48,896109;2,374644;;RUE GASTON TESSIER;0.0;;0;30
124468;2,02E+11;138 202 435;B01;3;4;60;;2;75;75119;RUE GASTON TESSIER;48,896109;2,374644;;RUE GASTON TESSIER;0.0;;0;30
124469;2,02E+11;138 202 431;A01;3;4;10;;1;75;75119;RUE EMILE REYNAUD;48,901902;2,385186;;RUE EMILE REYNAUD;0.0;;0;30
124470;2,02E+11;138 202 431;A01;1;1;10;;1;75;75119;RUE EMILE REYNAUD;48,901902;2,385186;;RUE EMILE REYNAUD;0.0;;0;30
124471;2,02E+11;138 202 426;B01;1;4;7;;2;75;75119;BOULEVARD PERIPHERIQUE;48,879032;2,408116;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
124472;2,02E+11;138 202 427;A01;1;1;10;;2;75;75119;BOULEVARD PERIPHERIQUE;48,879032;2,408116;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
124473;2,02E+11;138 202 424;A01;3;4;7;;1;75;75118;AVENUE DE LA PORTE DE MONTMARTRE;48,900794;2,335324;;AVENUE DE LA PORTE DE MONTMARTRE;0.0;;0;50
124474;2,02E+11;138 202 424;A01;1;1;7;;1;75;75118;AVENUE DE LA PORTE DE MONTMARTRE;48,900794;2,335324;;AVENUE DE LA PORTE DE MONTMARTRE;0.0;;0;50
124475;2,02E+11;138 202 422;Z01;3;4;1;;1;75;75118;RUE GERMAIN PILON;48,883593;2,33659;;RUE GERMAIN PILON;0.0;;0;30
124488;2,02E+11;138 202 419;A01;1;4;33;;2;75;75118;RUE MARX DORMOY;48,889056;2,359879;;RUE MARX DORMOY;0.0;;0;50
124737;2,02E+11;138 202 204;A01;1;4;32;;2;75;75113;PORTE D IVRY;48,819874;2,374335;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
124742;2,02E+11;138 202 201;C01;1;1;10;;2;75;75115;PORTE DE SEVRES;48,832373;2,280542;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
124743;2,02E+11;138 202 202;B01;1;1;7;;2;75;75115;PORTE DE SEVRES;48,832373;2,280542;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
124744;2,02E+11;138 202 203;A01;1;4;43;;2;75;75115;PORTE DE SEVRES;48,832373;2,280542;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
124747;2,02E+11;138 202 197;B01;1;1;7;;2;75;75109;RUE LA FAYETTE;48,87507;2,340983;;RUE LA FAYETTE;0.0;;0;50
124748;2,02E+11;138 202 199;A01;1;3;33;;2;75;75109;RUE LA FAYETTE;48,87507;2,340983;;RUE LA FAYETTE;0.0;;0;50
124752;2,02E+11;138 202 194;A01;1;1;7;;2;75;75105;QUAI DES GRANDS AUGUSTINS;48,853781;2,344321;;QUAI DES GRANDS AUGUSTINS;0.0;;3;50
124753;2,02E+11;138 202 196;B01;1;4;1;;2;75;75105;QUAI DES GRANDS AUGUSTINS;48,853781;2,344321;;QUAI DES GRANDS AUGUSTINS;0.0;;3;50
124758;2,02E+11;138 202 189;A01;3;4;7;;1;75;75106;BOULEVARD RASPAIL;48,848134;2,327936;;BOULEVARD RASPAIL;0.0;;0;50
124759;2,02E+11;138 202 189;A01;1;1;7;;1;75;75106;BOULEVARD RASPAIL;48,848134;2,327936;;BOULEVARD RASPAIL;0.0;;0;50
124760;2,02E+11;138 202 189;A01;3;4;7;;1;75;75106;BOULEVARD RASPAIL;48,848134;2,327936;;BOULEVARD RASPAIL;0.0;;0;50
124763;2,02E+11;138 202 187;A01;1;4;1;;0;75;75120;RUE DES COURONNES;48,869655;2,382176;;RUE DES COURONNES;0.0;;0;30
124767;2,02E+11;138 202 183;A01;1;1;7;;2;75;75120;AVENUE GAMBETTA;48,863797;2,391092;;AVENUE GAMBETTA;0.0;;2;50
124768;2,02E+11;138 202 185;B01;1;4;33;;2;75;75120;AVENUE GAMBETTA;48,863797;2,391092;;AVENUE GAMBETTA;0.0;;2;50
124770;2,02E+11;138 202 181;A01;1;4;1;;2;75;75120;RUE LOUIS LUMIERE;48,862665;2,410982;;RUE LOUIS LUMIERE;0.0;;1;50
124773;2,02E+11;138 202 178;B01;1;4;2;;2;75;75120;RUE DE MENILMONTANT;48,869112;2,391448;;RUE DE MENILMONTANT;0.0;;0;50
124779;2,02E+11;138 202 173;A01;3;4;7;;1;75;75120;PLACE DE LA PORTE DE BAGNOLET;48,864544;2,409006;;PLACE DE LA PORTE DE BAGNOLET;0.0;;3;50
124780;2,02E+11;138 202 173;A01;1;1;7;;1;75;75120;PLACE DE LA PORTE DE BAGNOLET;48,864544;2,409006;;PLACE DE LA PORTE DE BAGNOLET;0.0;;3;50
124786;2,02E+11;138 202 170;A01;1;1;7;;2;75;75119;RUE DE BELLEVILLE;48,875249;2,395257;;RUE DE BELLEVILLE;0.0;;0;50
124787;2,02E+11;138 202 171;B01;1;4;32;;2;75;75119;RUE DE BELLEVILLE;48,875249;2,395257;;RUE DE BELLEVILLE;0.0;;0;50
124795;2,02E+11;138 202 164;A01;3;4;7;;1;75;75119;RUE GASTON TESSIER;48,896301;2,375603;;RUE GASTON TESSIER;0.0;;0;50
124796;2,02E+11;138 202 164;A01;1;1;7;;1;75;75119;RUE GASTON TESSIER;48,896301;2,375603;;RUE GASTON TESSIER;0.0;;0;50
124799;2,02E+11;138 202 162;A01;1;4;32;;0;75;75119;AVENUE DE FLANDRE;48,893038;2,380064;;AVENUE DE FLANDRE;0.0;;0;50
124804;2,02E+11;138 202 158;B01;1;1;7;;2;75;75119;AVENUE DE LA PORTE CHAUMONT;48,886239;2,396734;;BOULEVARD D INDOCHINE;0.0;;0;50
124805;2,02E+11;138 202 160;A01;1;4;32;;2;75;75119;AVENUE DE LA PORTE CHAUMONT;48,886239;2,396734;;BOULEVARD D INDOCHINE;0.0;;0;50
124807;2,02E+11;138 202 155;A01;2;4;7;;2;75;75119;PLACE AUGUSTE BARON;48,900943;2,388224;;PLACE AUGUSTE BARON;0.0;;0;50
124808;2,02E+11;138 202 155;A01;1;1;7;;2;75;75119;PLACE AUGUSTE BARON;48,900943;2,388224;;PLACE AUGUSTE BARON;0.0;;0;50
124809;2,02E+11;138 202 156;B01;1;1;7;;2;75;75119;PLACE AUGUSTE BARON;48,900943;2,388224;;PLACE AUGUSTE BARON;0.0;;0;50
124811;2,02E+11;138 202 153;A01;1;3;43;;0;75;75118;BOULEVARD BARBES;48,891049;2,349612;;BOULEVARD BARBES;0.0;;0;30
124813;2,02E+11;138 202 151;A01;1;4;7;;2;75;75118;RUE DU MONT CENIS;48,894333;2,345374;;RUE DU MONT CENIS;0.0;;0;50
124814;2,02E+11;138 202 147;A01;2;1;7;;2;75;75117;RUE JOUFFROY D ABBANS;48,88597;2,30956;;RUE JOUFFROY D ABBANS;0.0;;0;30
124815;2,02E+11;138 202 147;A01;2;1;7;;2;75;75117;RUE JOUFFROY D ABBANS;48,88597;2,30956;;RUE JOUFFROY D ABBANS;0.0;;0;30
124816;2,02E+11;138 202 147;A01;1;4;7;;2;75;75117;RUE JOUFFROY D ABBANS;48,88597;2,30956;;RUE JOUFFROY D ABBANS;0.0;;0;30
124817;2,02E+11;138 202 148;B01;1;1;7;;2;75;75117;RUE JOUFFROY D ABBANS;48,88597;2,30956;;RUE JOUFFROY D ABBANS;0.0;;0;30
124818;2,02E+11;138 202 146;A01;3;4;30;;1;75;75117;AVENUE GOURGAUD;48,885378;2,297271;;AVENUE GOURGAUD;0.0;;0;30
124819;2,02E+11;138 202 146;A01;1;1;30;;1;75;75117;AVENUE GOURGAUD;48,885378;2,297271;;AVENUE GOURGAUD;0.0;;0;30
124820;2,02E+11;138 202 144;A01;3;4;7;;1;75;75117;AVENUE DE WAGRAM;48,880982;2,300304;;AVENUE DE WAGRAM;0.0;;0;30
124821;2,02E+11;138 202 144;A01;1;1;7;;1;75;75117;AVENUE DE WAGRAM;48,880982;2,300304;;AVENUE DE WAGRAM;0.0;;0;30
124822;2,02E+11;138 202 143;A01;3;4;7;;1;75;75116;RUE CHARDON LAGACHE;48,8431;2,264852;;RUE CHARDON LAGACHE;0.0;;0;50
124823;2,02E+11;138 202 143;A01;1;4;7;;1;75;75116;RUE CHARDON LAGACHE;48,8431;2,264852;;RUE CHARDON LAGACHE;0.0;;0;50
124835;2,02E+11;138 202 130;A01;2;1;7;;2;75;75116;AVENUE THEOPHILE GAUTIER;48,848259;2,269938;;AVENUE THEOPHILE GAUTIER;0.0;;3;50
124836;2,02E+11;138 202 130;A01;1;4;7;;2;75;75116;AVENUE THEOPHILE GAUTIER;48,848259;2,269938;;AVENUE THEOPHILE GAUTIER;0.0;;3;50
124837;2,02E+11;138 202 132;B01;1;4;32;;2;75;75116;AVENUE THEOPHILE GAUTIER;48,848259;2,269938;;AVENUE THEOPHILE GAUTIER;0.0;;3;50
124839;2,02E+11;138 202 127;A01;2;1;7;;1;75;75108;PLACE CHARLES DE GAULLE;48,873529;2,295846;;PLACE CHARLES DE GAULLE;0.0;;0;50
124840;2,02E+11;138 202 127;A01;3;4;7;;1;75;75108;PLACE CHARLES DE GAULLE;48,873529;2,295846;;PLACE CHARLES DE GAULLE;0.0;;0;50
124841;2,02E+11;138 202 127;A01;2;1;7;;1;75;75108;PLACE CHARLES DE GAULLE;48,873529;2,295846;;PLACE CHARLES DE GAULLE;0.0;;0;50
124842;2,02E+11;138 202 127;A01;1;1;7;;1;75;75108;PLACE CHARLES DE GAULLE;48,873529;2,295846;;PLACE CHARLES DE GAULLE;0.0;;0;50
124847;2,02E+11;138 202 124;A01;2;4;7;;2;75;75116;AVENUE HENRI MARTIN;48,86396;2,277382;;AVENUE HENRI MARTIN;0.0;;0;50
124848;2,02E+11;138 202 124;A01;2;1;7;;2;75;75116;AVENUE HENRI MARTIN;48,86396;2,277382;;AVENUE HENRI MARTIN;0.0;;0;50
124849;2,02E+11;138 202 124;A01;1;1;7;;2;75;75116;AVENUE HENRI MARTIN;48,86396;2,277382;;AVENUE HENRI MARTIN;0.0;;0;50
124852;2,02E+11;138 202 120;A01;1;4;31;;2;75;75115;RUE DE VAUGIRARD;48,838309;2,298451;;RUE DE VAUGIRARD;0.0;;0;50
124853;2,02E+11;138 202 121;B01;1;1;10;;2;75;75115;RUE DE VAUGIRARD;48,838309;2,298451;;RUE DE VAUGIRARD;0.0;;0;50
124854;2,02E+11;138 202 118;A01;1;4;32;;0;75;75115;RUE ALPHONSE BERTILLON;48,834872;2,311287;;RUE ALPHONSE BERTILLON;0.0;;0;50
124855;2,02E+11;138 202 115;B01;2;4;7;;2;75;75115;BOULEVARD GENERAL MARTIAL VALIN;48,837057;2,274454;;BOULEVARD GENERAL MARTIAL VALIN;0.0;;0;50
124856;2,02E+11;138 202 115;B01;2;4;7;;2;75;75115;BOULEVARD GENERAL MARTIAL VALIN;48,837057;2,274454;;BOULEVARD GENERAL MARTIAL VALIN;0.0;;0;50
124857;2,02E+11;138 202 115;B01;1;4;7;;2;75;75115;BOULEVARD GENERAL MARTIAL VALIN;48,837057;2,274454;;BOULEVARD GENERAL MARTIAL VALIN;0.0;;0;50
124858;2,02E+11;138 202 116;A01;1;1;7;;2;75;75115;BOULEVARD GENERAL MARTIAL VALIN;48,837057;2,274454;;BOULEVARD GENERAL MARTIAL VALIN;0.0;;0;50
124862;2,02E+11;138 202 113;B01;1;4;33;;2;75;75115;QUAI DE GRENELLE;48,852893;2,286538;;QUAI DE GRENELLE;0.0;;0;50
124863;2,02E+11;138 202 114;A01;1;1;7;;2;75;75115;QUAI DE GRENELLE;48,852893;2,286538;;QUAI DE GRENELLE;0.0;;0;50
124864;2,02E+11;138 202 110;A01;1;4;30;;2;75;75114;RUE RAYMOND LOSSERAND;48,833701;2,317655;;RUE RAYMOND LOSSERAND;0.0;;0;30
124866;2,02E+11;138 202 107;A01;1;4;43;;0;75;75114;AVENUE GEORGES LAFENESTRE;48,825125;2,311199;;AVENUE GEORGES LAFENESTRE;0.0;;0;50
124867;2,02E+11;138 202 103;B01;1;1;7;;2;75;75114;RUE DAREAU;48,831432;2,338012;;RUE DAREAU;0.0;;1;30
124868;2,02E+11;138 202 104;A01;1;4;1;;2;75;75114;RUE DAREAU;48,831432;2,338012;;RUE DAREAU;0.0;;1;30
124871;2,02E+11;138 202 101;A01;2;4;7;;0;75;75113;RUE DE LA GLACIERE;48,828288;2,342591;;RUE DE LA GLACIERE;0.0;;0;50
124872;2,02E+11;138 202 101;A01;2;1;7;;0;75;75113;RUE DE LA GLACIERE;48,828288;2,342591;;RUE DE LA GLACIERE;0.0;;0;50
124873;2,02E+11;138 202 101;A01;1;4;7;;0;75;75113;RUE DE LA GLACIERE;48,828288;2,342591;;RUE DE LA GLACIERE;0.0;;0;50
124874;2,02E+11;138 202 101;A01;2;1;7;;0;75;75113;RUE DE LA GLACIERE;48,828288;2,342591;;RUE DE LA GLACIERE;0.0;;0;50
124875;2,02E+11;138 202 101;A01;2;4;7;;0;75;75113;RUE DE LA GLACIERE;48,828288;2,342591;;RUE DE LA GLACIERE;0.0;;0;50
124876;2,02E+11;138 202 096;B01;1;4;30;;2;75;75112;RUE DE REUILLY;48,849162;2,385372;;RUE DE REUILLY;0.0;;0;50
124877;2,02E+11;138 202 099;A01;1;1;7;;2;75;75112;RUE DE REUILLY;48,849162;2,385372;;RUE DE REUILLY;0.0;;0;50
124878;2,02E+11;138 202 092;A01;3;4;32;;1;75;75111;RUE DU FAUBOURG SAINT ANTOINE;48,850505;2,379738;;RUE DU FAUBOURG SAINT ANTOINE;0.0;;3;50
124879;2,02E+11;138 202 092;A01;1;1;32;;1;75;75111;RUE DU FAUBOURG SAINT ANTOINE;48,850505;2,379738;;RUE DU FAUBOURG SAINT ANTOINE;0.0;;3;50
124888;2,02E+11;138 202 089;B01;1;1;7;;2;75;75111;AVENUE PHILIPPE AUGUSTE;48,850265;2,394743;;AVENUE PHILIPPE AUGUSTE;0.0;;0;50
124889;2,02E+11;138 202 090;A01;1;4;2;;2;75;75111;AVENUE PHILIPPE AUGUSTE;48,850265;2,394743;;AVENUE PHILIPPE AUGUSTE;0.0;;0;50
